"The «inline» value hints browser to view the file. The «attachment» value hints browser to save the file to customer's local PC.","Значение «inline» указывает браузеру открыть файл, в то время как значение «attachment» указывает браузеру сохранить файл на компьютер покупателя. Браузер, однако воспринимает данное значение именно как подсказку и принимает окончательное решение самостоятельно."
"This is a default value, it can be overwritten on product level","Администратор может указать индивидуальное значение этой опции для конкретного товара в административных опциях товара.<br/>Если покупатель купит скачиваемый товар без регистрации, то он будет в состоянии его скачать, только если для товара или в целом для системы включена опция «Разрешать анонимное скачивание, без авторизации в магазине?»"
"Set «0» to remove download count restrictions","При значении «0» система не будет ограничивать количество скачиваний"
